Date,AAPL,AMZN,BA,BRK-B,CAT,CVX,DUK,F,GE,GOOGL,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,SO,WMT,XOM
2012-08-28,20.416772842407227,12.305500030517578,59.56684875488281,84.91999816894531,62.136653900146484,67.9487533569336,38.951927185058594,5.230859279632568,78.95599365234375,16.906335830688477,47.952239990234375,26.486095428466797,25.742536544799805,24.64632797241211,0.3276286721229553,14.134664535522461,47.15764236450195,26.74159049987793,18.752700805664062,53.603973388671875
2012-08-29,20.376529693603516,12.355999946594238,59.50021743774414,84.55000305175781,62.194461822509766,67.61613464355469,38.91618347167969,5.219657897949219,78.99394989013672,17.174938201904297,47.85279846191406,26.60736846923828,25.376712799072266,24.66242027282715,0.3283165395259857,14.199857711791992,47.07317352294922,26.595523834228516,18.845930099487305,53.48227310180664
2012-08-30,20.086074829101562,12.310999870300293,58.98383712768555,84.01000213623047,61.024105072021484,67.08998107910156,38.618228912353516,5.214056015014648,78.31099700927734,17.016921997070312,47.73915100097656,26.32202911376953,25.159934997558594,24.396883010864258,0.3221260905265808,14.128741264343262,47.08021545410156,26.513731002807617,18.711265563964844,53.05636978149414
2012-08-31,20.127527236938477,12.41349983215332,59.46691131591797,84.33999633789062,61.645381927490234,67.8338851928711,38.6003532409668,5.230859279632568,78.57657623291016,17.102046966552734,47.89542770385742,26.493223190307617,25.336074829101562,24.7992000579834,0.3216676414012909,14.140589714050293,47.29844665527344,26.484512329101562,18.801908493041992,53.11720275878906
2012-09-04,20.421913146972656,12.394000053405762,59.02549362182617,84.25,59.71648025512695,67.26536560058594,38.618228912353516,5.270061492919922,77.81776428222656,17.000946044921875,47.77466583251953,26.40048599243164,25.254783630371094,24.453205108642578,0.3044723570346832,14.09317684173584,47.446266174316406,26.566307067871094,19.037574768066406,53.00769805908203
2012-09-05,20.27850341796875,12.310999870300293,59.90000915527344,85.19000244140625,59.78153610229492,66.99320220947266,38.41563415527344,5.3596696853637695,78.34893798828125,16.992956161499023,47.78176498413086,26.471826553344727,25.41058349609375,24.453205108642578,0.30538931488990784,14.17615032196045,47.368831634521484,26.50789451599121,19.047941207885742,53.13546371459961
2012-09-06,20.461246490478516,12.569000244140625,60.64958572387695,86.47000122070312,61.255306243896484,68.36004638671875,38.73145294189453,5.555686950683594,80.85308074951172,17.459270477294922,48.186641693115234,27.598880767822266,25.84415054321289,25.225675582885742,0.31478962302207947,14.425066947937012,48.03757858276367,26.9168701171875,19.374252319335938,54.145469665527344
2012-09-07,20.587417602539062,12.956999778747559,60.70792007446289,86.63999938964844,63.646568298339844,68.9466781616211,38.564605712890625,5.678899765014648,81.91545104980469,17.627771377563477,48.21505355834961,28.034027099609375,25.674787521362305,24.903810501098633,0.3072236180305481,14.365797996520996,48.23469543457031,26.823383331298828,19.11786651611328,54.711326599121094
2012-09-10,20.05188751220703,12.854499816894531,59.20039367675781,86.61000061035156,62.924129486083984,68.92247009277344,38.630157470703125,5.662094593048096,81.49805450439453,17.493471145629883,48.42814636230469,27.648828506469727,25.512205123901367,24.7187442779541,0.3044723570346832,14.282833099365234,48.227657318115234,26.694852828979492,19.037574768066406,54.443626403808594
2012-09-11,19.986839294433594,12.783499717712402,59.358642578125,86.76000213623047,64.00774383544922,69.0555191040039,38.4096794128418,5.684498310089111,81.91545104980469,17.279285430908203,48.442344665527344,28.248027801513672,25.58672332763672,24.775068283081055,0.30814048647880554,14.324316024780273,48.05166244506836,26.53709602355957,19.180021286010742,54.52878952026367
2012-09-12,20.265188217163086,12.781499862670898,59.10044479370117,86.7300033569336,64.3834457397461,69.23697662353516,38.16538619995117,5.718101501464844,83.05369567871094,17.246583938598633,48.40684127807617,28.47629165649414,25.610605239868164,24.767019271850586,0.31157970428466797,14.26504898071289,47.93904113769531,26.478675842285156,19.182613372802734,54.48621368408203
2012-09-13,20.664262771606445,13.01200008392334,59.616825103759766,88.55999755859375,65.51044464111328,70.49495697021484,38.52886199951172,5.790908336639404,83.54689025878906,17.62502670288086,49.003482818603516,29.532033920288086,26.15622901916504,24.895767211914062,0.3136431872844696,14.371726036071777,48.509239196777344,26.82923126220703,19.459712982177734,55.5084114074707
2012-09-14,20.915390014648438,13.06350040435791,59.366973876953125,88.69999694824219,67.30929565429688,70.91227722167969,38.24880599975586,5.897317409515381,83.88839721679688,17.715892791748047,48.63413619995117,29.653295516967773,25.999357223510742,25.11301612854004,0.31731149554252625,14.105034828186035,48.68522262573242,26.3209285736084,19.293970108032227,56.15943145751953
2012-09-17,21.172561645507812,12.899999618530273,58.23426055908203,88.5199966430664,66.45680236816406,70.84575653076172,38.218997955322266,5.818910598754883,83.66073608398438,17.72338104248047,48.477874755859375,29.38222312927246,26.15622901916504,25.11301612854004,0.30859923362731934,14.235413551330566,48.74858474731445,26.25080108642578,19.161890029907227,55.92213439941406
2012-09-18,21.237018585205078,12.9375,58.67569351196289,88.61000061035156,67.2370834350586,70.7429428100586,37.63505554199219,5.835712909698486,84.3816146850586,17.93057632446289,48.690956115722656,29.43216323852539,26.34037971496582,25.088882446289062,0.31066277623176575,14.22948932647705,48.72746276855469,26.268342971801758,19.151527404785156,55.76393508911133
2012-09-19,21.24276351928711,13.083999633789062,58.217628479003906,88.94999694824219,67.8655776977539,70.51914978027344,37.79594039916992,5.930922031402588,85.1025161743164,18.160737991333008,48.726470947265625,29.48921775817871,26.27217674255371,24.984272003173828,0.3143309950828552,14.318388938903809,48.7556266784668,26.391035079956055,19.260303497314453,55.1068000793457
2012-09-20,21.139896392822266,13.040499687194824,58.17595672607422,89.33000183105469,66.8541488647461,71.27516174316406,38.093868255615234,5.846914291381836,85.75243377685547,18.17621421813965,48.93955993652344,29.425020217895508,26.35401153564453,25.306137084960938,0.3120381534099579,14.466548919677734,48.966796875,26.43193817138672,19.35870933532715,55.68484115600586
